setmana_epidemiologica,any,data_inici,data_final,codi_regio,nom_regio,codi_ambit,nom_ambit,sexe,grup_edat,index_socioeconomic,total,positiu
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,60 a 64,2,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,55 a 59,3,4,3
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,5 a 9,3,1,0
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Home,60 a 64,3,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,50 a 54,1,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,65 a 69,4,1,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,35 a 39,4,2,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,75 a 79,4,2,2
21,2022,23/05/2022,29/05/2022,00,No disponible,00,No disponible,No disponible,No disponible,-1,8,5
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,30 a 34,3,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,45 a 49,4,1,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,0,4,1,1
17,2024,22/04/2024,28/04/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,20 a 24,3,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,75 a 79,3,2,2
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,45 a 49,2,1,0
24,2024,10/06/2024,16/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,55 a 59,3,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,0,3,1,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,65 a 69,3,3,3
19,2022,09/05/2022,15/05/2022,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,35 a 39,4,1,0
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Dona,10 a 14,3,2,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,3 i 4,3,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,35 a 39,4,1,1
24,2024,10/06/2024,16/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,0,3,1,1
25,2024,17/06/2024,23/06/2024,67,Catalunya Central,67,Catalunya Central,Home,15 a 19,4,1,0
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,45 a 49,3,1,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,3 i 4,4,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,70 a 74,2,1,0
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,30 a 34,3,2,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,40 a 44,4,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,1 i 2,3,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,30 a 34,4,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,30 a 34,2,1,0
24,2022,13/06/2022,19/06/2022,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,50 a 54,3,2,2
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,5 a 9,3,2,2
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,40 a 44,4,1,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,20 a 24,4,2,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,20 a 24,2,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,40 a 44,4,1,1
25,2024,17/06/2024,23/06/2024,67,Catalunya Central,67,Catalunya Central,Home,3 i 4,4,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,25 a 29,1,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,50 a 54,3,1,0
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,1 i 2,4,2,1
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,40 a 44,3,1,0
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,40 a 44,3,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,60 a 64,3,2,1
24,2024,10/06/2024,16/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,75 a 79,2,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,55 a 59,4,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,15 a 19,3,2,1
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,65 a 69,3,1,1
50,2022,12/12/2022,18/12/2022,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,35 a 39,4,4,2
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,55 a 59,3,1,0
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Dona,1 i 2,-1,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,5 a 9,3,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,65 a 69,3,2,2
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,15 a 19,4,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,1 i 2,3,3,3
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,25 a 29,3,1,0
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,40 a 44,4,3,3
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,5 a 9,4,1,0
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,80 o més,3,2,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,5 a 9,3,1,0
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Dona,50 a 54,4,2,0
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,60 a 64,4,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,3 i 4,3,1,0
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,45 a 49,2,1,0
47,2022,21/11/2022,27/11/2022,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,35 a 39,3,1,0
50,2022,12/12/2022,18/12/2022,70,Penedès,70,Penedès,Dona,35 a 39,3,1,0
24,2024,10/06/2024,16/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,5 a 9,4,1,0
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,5 a 9,3,2,0
47,2022,21/11/2022,27/11/2022,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,35 a 39,3,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,1 i 2,3,2,2
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,5 a 9,3,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,20 a 24,3,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,55 a 59,4,3,3
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,25 a 29,2,1,0
25,2024,17/06/2024,23/06/2024,67,Catalunya Central,67,Catalunya Central,Dona,55 a 59,4,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,65 a 69,3,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,50 a 54,3,2,2
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,3 i 4,3,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,25 a 29,2,1,0
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,40 a 44,3,2,2
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,5 a 9,3,1,1
24,2024,10/06/2024,16/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,40 a 44,3,1,1
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Home,0,-1,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,45 a 49,4,1,0
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,55 a 59,1,1,1
24,2024,10/06/2024,16/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,30 a 34,4,2,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,25 a 29,3,3,3
25,2024,17/06/2024,23/06/2024,71,Alt Pirineu i Aran,71,Alt Pirineu i Aran,Dona,55 a 59,3,1,0
24,2024,10/06/2024,16/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,30 a 34,3,3,2
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,50 a 54,3,1,0
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,50 a 54,2,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,70 a 74,3,1,1
4,2023,23/01/2023,29/01/2023,70,Penedès,70,Penedès,Dona,35 a 39,3,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,0,3,2,2
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,25 a 29,4,1,0
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,25 a 29,3,1,1
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Dona,35 a 39,4,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,60 a 64,2,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,45 a 49,4,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,0,4,1,1
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Dona,35 a 39,4,1,0
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,0,3,1,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,35 a 39,3,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,45 a 49,3,1,0
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,10 a 14,3,4,1
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Home,5 a 9,-1,1,1
35,2022,29/08/2022,04/09/2022,61,Lleida,61,Lleida,Home,40 a 44,3,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,45 a 49,4,1,0
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,75 a 79,2,2,1
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,50 a 54,4,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,65 a 69,4,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,80 o més,3,2,2
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Home,50 a 54,3,2,2
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,40 a 44,3,2,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,5 a 9,4,1,0
25,2024,17/06/2024,23/06/2024,61,Lleida,61,Lleida,Home,20 a 24,4,1,1
25,2024,17/06/2024,23/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Home,65 a 69,3,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,30 a 34,3,2,2
20,2022,16/05/2022,22/05/2022,62,Camp de Tarragona,62,Camp de Tarragona,Dona,60 a 64,2,1,0
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,70 a 74,4,1,1
22,2024,27/05/2024,02/06/2024,00,No disponible,00,No disponible,No disponible,No disponible,-1,2,2
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,35 a 39,2,1,0
25,2024,17/06/2024,23/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,25 a 29,2,1,0
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Home,3 i 4,3,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,15 a 19,3,1,1
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,45 a 49,4,1,0
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,70 a 74,4,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,30 a 34,2,1,1
49,2023,04/12/2023,10/12/2023,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,3 i 4,4,2,2
24,2022,13/06/2022,19/06/2022,62,Camp de Tarragona,62,Camp de Tarragona,Home,50 a 54,3,1,0
25,2024,17/06/2024,23/06/2024,67,Catalunya Central,67,Catalunya Central,Home,0,4,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,20 a 24,3,1,1
17,2024,22/04/2024,28/04/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,20 a 24,4,1,0
25,2024,17/06/2024,23/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,80 o més,4,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,10 a 14,4,1,0
25,2024,17/06/2024,23/06/2024,70,Penedès,70,Penedès,Home,0,3,1,0
25,2024,17/06/2024,23/06/2024,64,Girona,64,Girona,Dona,55 a 59,3,1,1
25,2024,17/06/2024,23/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,15 a 19,4,1,1
25,2024,17/06/2024,23/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,55 a 59,2,1,1
9,2023,27/02/2023,05/03/2023,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,30 a 34,2,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,15 a 19,2,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Home,50 a 54,2,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,20 a 24,4,2,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,15 a 19,3,1,1
8,2023,20/02/2023,26/02/2023,64,Girona,64,Girona,Home,20 a 24,3,2,2
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,55 a 59,2,1,1
26,2024,24/06/2024,30/06/2024,70,Penedès,70,Penedès,Dona,80 o més,3,1,0
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,65 a 69,4,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,20 a 24,4,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,55 a 59,4,2,2
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,50 a 54,4,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,15 a 19,2,1,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,75 a 79,3,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,40 a 44,2,2,2
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,30 a 34,3,1,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,65 a 69,4,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Dona,70 a 74,3,1,0
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,35 a 39,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,50 a 54,4,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,75 a 79,2,1,1
26,2024,24/06/2024,30/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Home,15 a 19,3,1,0
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,25 a 29,2,1,0
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,65 a 69,2,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,45 a 49,3,3,3
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,5 a 9,4,1,0
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,35 a 39,4,1,0
26,2024,24/06/2024,30/06/2024,70,Penedès,70,Penedès,Dona,60 a 64,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,75 a 79,4,1,1
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,0,3,1,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,50 a 54,3,1,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,25 a 29,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,65 a 69,2,1,0
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Dona,35 a 39,2,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Home,15 a 19,3,2,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,80 o més,3,1,1
26,2024,24/06/2024,30/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Home,60 a 64,3,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,5 a 9,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,25 a 29,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,45 a 49,3,1,1
26,2024,24/06/2024,30/06/2024,70,Penedès,70,Penedès,Dona,45 a 49,3,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Home,5 a 9,3,4,3
26,2024,24/06/2024,30/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,25 a 29,3,1,1
37,2022,12/09/2022,18/09/2022,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,1 i 2,1,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Home,70 a 74,3,1,1
52,2022,26/12/2022,01/01/2023,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,25 a 29,4,1,0
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,55 a 59,2,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,75 a 79,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,65 a 69,4,1,0
4,2024,22/01/2024,28/01/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,45 a 49,3,1,0
52,2022,26/12/2022,01/01/2023,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,25 a 29,1,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Dona,30 a 34,2,1,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,40 a 44,4,2,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,60 a 64,4,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Dona,50 a 54,4,1,1
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,1 i 2,3,1,0
5,2024,29/01/2024,04/02/2024,70,Penedès,70,Penedès,Home,3 i 4,3,2,1
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,40 a 44,2,2,2
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,65 a 69,3,1,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,55 a 59,2,1,1
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,40 a 44,3,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,40 a 44,4,1,0
26,2024,24/06/2024,30/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,35 a 39,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,60 a 64,3,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Dona,80 o més,4,1,0
24,2022,13/06/2022,19/06/2022,64,Girona,64,Girona,Home,30 a 34,2,1,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,65 a 69,3,2,1
26,2024,24/06/2024,30/06/2024,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,1 i 2,4,1,0
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Dona,1 i 2,3,2,2
27,2022,04/07/2022,10/07/2022,79,Barcelona Ciutat,79,Barcelona Ciutat,Dona,40 a 44,2,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,55 a 59,3,2,1
26,2024,24/06/2024,30/06/2024,70,Penedès,70,Penedès,Home,50 a 54,3,1,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,20 a 24,4,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,30 a 34,3,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,15 a 19,4,2,2
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,25 a 29,4,1,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,30 a 34,3,1,0
2,2024,08/01/2024,14/01/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,35 a 39,3,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,50 a 54,3,3,1
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Dona,60 a 64,4,1,1
26,2024,24/06/2024,30/06/2024,63,Terres de l'Ebre,63,Terres de l'Ebre,Dona,75 a 79,3,1,0
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,60 a 64,3,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,30 a 34,3,1,1
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Dona,50 a 54,3,1,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,70 a 74,3,1,0
26,2024,24/06/2024,30/06/2024,62,Camp de Tarragona,62,Camp de Tarragona,Home,45 a 49,4,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Home,30 a 34,2,1,1
26,2024,24/06/2024,30/06/2024,75,Barcelona Metropolitana Sud,75,Barcelona Metropolitana Sud,Dona,45 a 49,2,2,0
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,3 i 4,3,1,1
38,2023,18/09/2023,24/09/2023,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,1 i 2,4,3,2
26,2024,24/06/2024,30/06/2024,64,Girona,64,Girona,Dona,20 a 24,3,1,1
26,2024,24/06/2024,30/06/2024,70,Penedès,70,Penedès,Dona,15 a 19,3,1,1
37,2022,12/09/2022,18/09/2022,79,Barcelona Ciutat,79,Barcelona Ciutat,Home,1 i 2,3,1,1
15,2024,08/04/2024,14/04/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Dona,60 a 64,3,3,1
4,2024,22/01/2024,28/01/2024,64,Girona,64,Girona,Dona,40 a 44,4,1,1
26,2024,24/06/2024,30/06/2024,76,Barcelona Metropolitana Nord,76,Barcelona Metropolitana Nord,Home,55 a 59,3,2,1
26,2024,24/06/2024,30/06/2024,61,Lleida,61,Lleida,Home,45 a 49,4,1,1
